"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","symbol"
12613.7377587914,1.16211871996924,0.0888625903266444,13.0777047540194,4.41573216045358e-39,8.32766942441904e-37,"ENSG00000147027","TMEM47"
656.230885013256,1.95167050123051,0.149559582219106,13.0494514110857,6.40066268839609e-39,1.19354379749013e-36,"ENSG00000137672","TRPC6"
1018.9794204748,1.42568766783545,0.109325515305623,13.0407587272733,7.17395602221219e-39,1.32287749049593e-36,"ENSG00000131831","RAI2"
1945.07186339198,1.67882075741976,0.129456550995083,12.9682178654947,1.85288336133016e-38,3.37917057853135e-36,"ENSG00000146122","DAAM2"
1685.4586194847,2.08030671551176,0.16077711707464,12.9390721351595,2.70881262801702e-38,4.88646243201852e-36,"ENSG00000119138","KLF9"
1315.92077208001,1.60281445483951,0.124637531924711,12.8598057911458,7.57667910064424e-38,1.35207060596013e-35,"ENSG00000163110","PDLIM5"
3109.16392075521,1.20066476910762,0.0934782322486545,12.8443247184416,9.25560342477521e-38,1.63410632380393e-35,"ENSG00000020577","SAMD4A"
3664.98515113061,1.60262944810863,0.125229938757175,12.797494465091,1.69326733589365e-37,2.95804891647274e-35,"ENSG00000071282","LMCD1"
6866.1440759183,-1.18147959667504,0.0926686914122913,-12.7495012465271,3.13746083274118e-37,5.42388541460132e-35,"ENSG00000138735","PDE5A"
4778.38420534314,-1.32639927592299,0.104164841697406,-12.7336561387586,3.84407966348455e-37,6.57694289641129e-35,"ENSG00000101825","MXRA5"
2165.14311276554,2.04860061470737,0.161738847983494,12.6661011887288,9.11324845039878e-37,1.5433007273757e-34,"ENSG00000246430","LINC00968"
506.755921579822,2.37817878841523,0.188566549473925,12.6118805008101,1.816073532681e-36,3.04439963114888e-34,"ENSG00000099998","GGT5"
1091.36565012837,2.39348799756836,0.19001628817656,12.5962254106573,2.21493101334104e-36,3.67589950974079e-34,"ENSG00000046653","GPM6B"
13234.4265631625,1.45574820878435,0.115930724576057,12.5570526200696,3.63627511988891e-36,5.97501206828479e-34,"ENSG00000163513","TGFBR2"
25911.3725100212,-1.00410408863024,0.0801295269526112,-12.5310123099076,5.05137591059742e-36,8.21888574630145e-34,"ENSG00000162407","PLPP3"
1019.82068503651,1.61406377576879,0.128948899867684,12.5170806220527,6.02092205551706e-36,9.60800215705395e-34,"ENSG00000106617","PRKAG2"
1118.31507439716,-1.72377959129539,0.1377065736408,-12.5177727229767,5.96866022108883e-36,9.60800215705395e-34,"ENSG00000137809","ITGA11"
4942.83432178084,1.1608836163548,0.0934700040429603,12.41985199681,2.03938423960959e-35,3.22339246100579e-33,"ENSG00000163431","LMOD1"
1921.50783451704,2.21136577860244,0.180136131355598,12.2760812168054,1.21754321128037e-34,1.90625916362349e-32,"ENSG00000115457","IGFBP2"
243.938851814648,-3.06318353734611,0.249827691576521,-12.2611849711939,1.46344052931229e-34,2.26983729200624e-32,"ENSG00000214814","FER1L6"
374.085948740026,1.91669923726312,0.157347875957575,12.1812844666547,3.91073807773423e-34,6.00950084611827e-32,"ENSG00000162772","ATF3"
